Country Name,Country Code,Indicator Name,Indicator Code,1970,1980,1990,2000,2010,2016,2017
Turks and Caicos Islands,TCA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,855133,,,
Turks and Caicos Islands,TCA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Turks and Caicos Islands,TCA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Turks and Caicos Islands,TCA,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Turks and Caicos Islands,TCA,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Turks and Caicos Islands,TCA,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Turks and Caicos Islands,TCA,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Turks and Caicos Islands,TCA,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Turks and Caicos Islands,TCA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,
Turks and Caicos Islands,TCA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Turks and Caicos Islands,TCA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Turks and Caicos Islands,TCA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Chad,TCD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
Chad,TCD,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
Chad,TCD,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Chad,TCD,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Chad,TCD,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Chad,TCD,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Chad,TCD,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Chad,TCD,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Chad,TCD,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Chad,TCD,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,6,11.5,
Chad,TCD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Chad,TCD,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Chad,TCD,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,32.08957206,27.42856493,25.59354568,
East Asia & Pacific (IDA & IBRD countries),TEA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,495.7974191,914.3873731,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Trademark applications, total",IP.TMK.TOTL,,43916,107414,283880,1229176,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Trademark applications, direct resident",IP.TMK.RESD,,,81110,212435,1089933,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Trademark applications, direct nonresident",IP.TMK.NRES,,,26304,71445,139243,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Patent applications, residents",IP.PAT.RESD,,,6202,26458,296605,1208187,
East Asia & Pacific (IDA & IBRD countries),TEA,"Patent applications, nonresidents",IP.PAT.NRES,,,10224,45489,115702,162776,
East Asia & Pacific (IDA & IBRD countries),TEA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,338318.1445,469024.4399,
East Asia & Pacific (IDA & IBRD countries),TEA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.7296873347,1.681422891,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,657827.8549,4318753.482,117424828,1031917544,1418374599,5238110461
East Asia & Pacific (IDA & IBRD countries),TEA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,86003758.98,208645658.7,2739242409,19511730369,31863808506,37482173869
Europe & Central Asia (IDA & IBRD countries),TEC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,9.132585752,8.415884631,8.654589477,
Europe & Central Asia (IDA & IBRD countries),TEC,High-technology exports (current US$),TX.VAL.TECH.CD,,,,7492639216,25536610840,31962131594,
Europe & Central Asia (IDA & IBRD countries),TEC,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,318.9863893,,
Europe & Central Asia (IDA & IBRD countries),TEC,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,2065.962515,1810.9848,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Trademark applications, total",IP.TMK.TOTL,,,,181316,281180,311521,
Europe & Central Asia (IDA & IBRD countries),TEC,"Trademark applications, direct resident",IP.TMK.RESD,,,,84277,166648,205309,
Europe & Central Asia (IDA & IBRD countries),TEC,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,97039,114532,106212,
Europe & Central Asia (IDA & IBRD countries),TEC,"Patent applications, residents",IP.PAT.RESD,,,,37215,44612,43553,
Europe & Central Asia (IDA & IBRD countries),TEC,"Patent applications, nonresidents",IP.PAT.NRES,,,,21196,18128,18286,
Europe & Central Asia (IDA & IBRD countries),TEC,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,116997.9,161764.5,
Europe & Central Asia (IDA & IBRD countries),TEC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.7021876046,0.8703192084,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,211611015,1353666943,1342505138,1690505257
Europe & Central Asia (IDA & IBRD countries),TEC,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,1613424492,9865451310,10673141692,12289973434
Togo,TGO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,0.6016345033,0.04843231507,0.03303407112,
Togo,TGO,High-technology exports (current US$),TX.VAL.TECH.CD,,,,356055,164331,95982,
Togo,TGO,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,8.51217,,
Togo,TGO,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,34.47115,,
Togo,TGO,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Togo,TGO,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Togo,TGO,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Togo,TGO,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Togo,TGO,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Togo,TGO,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,48.4,76.3,
Togo,TGO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.25373,,
Togo,TGO,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,12114.43241,,
Togo,TGO,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,584289.1329,1645543.735,,
Thailand,THA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,20.87117866,33.35912864,24.01660453,21.51317203,
Thailand,THA,High-technology exports (current US$),TX.VAL.TECH.CD,,,3030979698,17293040958,34156221484,34720646340,
Thailand,THA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Thailand,THA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Thailand,THA,"Trademark applications, total",IP.TMK.TOTL,3644,5319,12863,27055,37656,51613,
Thailand,THA,"Trademark applications, direct resident",IP.TMK.RESD,1865,3270,7024,15495,24781,33252,
Thailand,THA,"Trademark applications, direct nonresident",IP.TMK.NRES,1779,2049,5839,11560,12875,18361,
Thailand,THA,"Patent applications, residents",IP.PAT.RESD,,13,73,561,1214,1098,
Thailand,THA,"Patent applications, nonresidents",IP.PAT.NRES,,202,1867,4488,723,6722,
Thailand,THA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,6811.2,9581.5,
Thailand,THA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.2447,,,
Thailand,THA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,8659875.25,35430000,69130000,101420000
Thailand,THA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,29794599.08,170450253.5,709870581.5,3080540000,3979480000,4280670000
Tajikistan,TJK,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,41.7450495,,,
Tajikistan,TJK,High-technology exports (current US$),TX.VAL.TECH.CD,,,,37103000,,,
Tajikistan,TJK,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Tajikistan,TJK,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Tajikistan,TJK,"Trademark applications, total",IP.TMK.TOTL,,,,2193,2035,2265,
Tajikistan,TJK,"Trademark applications, direct resident",IP.TMK.RESD,,,,35,194,103,
Tajikistan,TJK,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,2158,1841,2162,
Tajikistan,TJK,"Patent applications, residents",IP.PAT.RESD,,,,45,7,,
Tajikistan,TJK,"Patent applications, nonresidents",IP.PAT.NRES,,,,7,3,,
Tajikistan,TJK,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,40.6,47.5,
Tajikistan,TJK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.08914,,
Tajikistan,TJK,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Tajikistan,TJK,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,37090
Turkmenistan,TKM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,4.952154127,,,
Turkmenistan,TKM,High-technology exports (current US$),TX.VAL.TECH.CD,,,,8537831,,,
Turkmenistan,TKM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Turkmenistan,TKM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Turkmenistan,TKM,"Trademark applications, total",IP.TMK.TOTL,,,,1725,1879,1889,
Turkmenistan,TKM,"Trademark applications, direct resident",IP.TMK.RESD,,,,79,,,
Turkmenistan,TKM,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,1646,1879,1889,
Turkmenistan,TKM,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Turkmenistan,TKM,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Turkmenistan,TKM,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,5.3,3.5,
Turkmenistan,TKM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Turkmenistan,TKM,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Turkmenistan,TKM,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,6.535786046,15.77967595,10.73872825,12.11559051,
Latin America & the Caribbean (IDA & IBRD countries),TLA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,40719723047,51859413830,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,395.8602806,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,328.7000859,503.3312982,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Trademark applications, total",IP.TMK.TOTL,112138,149882,247992,417766,502556,535932,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Trademark applications, direct resident",IP.TMK.RESD,76115,96231,182903,247809,345496,389427,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Trademark applications, direct nonresident",IP.TMK.NRES,36023,53651,62849,161614,150607,145622,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Patent applications, residents",IP.PAT.RESD,7627,4810,4588,5239,6305,8586,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Patent applications, nonresidents",IP.PAT.NRES,22967,18118,13827,42448,45303,49678,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,71931,94826.2,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.5569603234,0.798931404,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,3000000,49800000,194650000,247089513.9,526201394.1,1068757848,1122598066
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,10000000,406541666.7,975565262.3,3328311786,7472142390,11585886445,11686310613
Timor-Leste,TLS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
Timor-Leste,TLS,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
Timor-Leste,TLS,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Timor-Leste,TLS,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Timor-Leste,TLS,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Timor-Leste,TLS,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Timor-Leste,TLS,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Timor-Leste,TLS,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Timor-Leste,TLS,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Timor-Leste,TLS,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,1.1,8.3,
Timor-Leste,TLS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Timor-Leste,TLS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Timor-Leste,TLS,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,3.404136357,3.668463612,,
Middle East & North Africa (IDA & IBRD countries),TMN,High-technology exports (current US$),TX.VAL.TECH.CD,,,,802862085,2632988146,,
Middle East & North Africa (IDA & IBRD countries),TMN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,635.97238,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Trademark applications, total",IP.TMK.TOTL,9058,8723,18010,49623,79266,125467,
Middle East & North Africa (IDA & IBRD countries),TMN,"Trademark applications, direct resident",IP.TMK.RESD,3646,3464,,22554,51048,81955,
Middle East & North Africa (IDA & IBRD countries),TMN,"Trademark applications, direct nonresident",IP.TMK.NRES,5412,5259,11302,22728,28218,35972,
Middle East & North Africa (IDA & IBRD countries),TMN,"Patent applications, residents",IP.PAT.RESD,248,331,564,1452,12119,16464,
Middle East & North Africa (IDA & IBRD countries),TMN,"Patent applications, nonresidents",IP.PAT.NRES,2496,2394,1362,1821,4757,4185,
Middle East & North Africa (IDA & IBRD countries),TMN,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,42659,70360.9,
Middle East & North Africa (IDA & IBRD countries),TMN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.3379866524,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,1270116.798,5384885.995,99839341.94,40438719.66,66468868.9,40608477.97
Middle East & North Africa (IDA & IBRD countries),TMN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,37093976.86,62048627.92,422985346.1,423633357.7,520938109.6,407799998.4
Tonga,TON,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,0.03876459479,,
Tonga,TON,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,242,,
Tonga,TON,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Tonga,TON,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Tonga,TON,"Trademark applications, total",IP.TMK.TOTL,,31,47,,,,
Tonga,TON,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Tonga,TON,"Trademark applications, direct nonresident",IP.TMK.NRES,,31,47,,,,
Tonga,TON,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Tonga,TON,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Tonga,TON,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,1.4,1.8,
Tonga,TON,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Tonga,TON,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Tonga,TON,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,12279.07541,,,,
South Asia (IDA & IBRD),TSA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,2.775401455,4.767320808,6.379927628,6.583439193,
South Asia (IDA & IBRD),TSA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,10440866390,,
South Asia (IDA & IBRD),TSA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,85.47377,100.7356537,,
South Asia (IDA & IBRD),TSA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,110.4887012,155.8194969,,
South Asia (IDA & IBRD),TSA,"Trademark applications, total",IP.TMK.TOTL,10581,,28481,106018,206909,361382,
South Asia (IDA & IBRD),TSA,"Trademark applications, direct resident",IP.TMK.RESD,7750,,24038,81346,183919,310367,
South Asia (IDA & IBRD),TSA,"Trademark applications, direct nonresident",IP.TMK.NRES,2831,,4443,24672,22990,51015,
South Asia (IDA & IBRD),TSA,"Patent applications, residents",IP.PAT.RESD,1311,1291,1225,2393,9258,13771,
South Asia (IDA & IBRD),TSA,"Patent applications, nonresidents",IP.PAT.NRES,3982,2355,3356,7979,32400,33080,
South Asia (IDA & IBRD),TSA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,70899.2,123754,
South Asia (IDA & IBRD),TSA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.6430239604,0.7946286591,,
South Asia (IDA & IBRD),TSA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,2923398.81,86311699.07,138117584.9,535259829.3,669736766.4
South Asia (IDA & IBRD),TSA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,12455736.62,72465533.69,314883526.1,2609955129,5733890859,6768318609
Sub-Saharan Africa (IDA & IBRD countries),TSS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,3.916824885,2.82935456,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,High-technology exports (current US$),TX.VAL.TECH.CD,,,,1100511128,2284849951,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,16226.04385,24197.34451,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,4199998.322,19573045.11,32361157.63,81274008.88,186209130.4,204920995.7,192406234.8
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,46199981.54,278939338,168193744.7,408904566.6,2335020710,2717519468,2670480097
Trinidad and Tobago,TTO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,0.9132906377,0.1001095109,,
Trinidad and Tobago,TTO,High-technology exports (current US$),TX.VAL.TECH.CD,,,,11250989,3102673,,
Trinidad and Tobago,TTO,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Trinidad and Tobago,TTO,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Trinidad and Tobago,TTO,"Trademark applications, total",IP.TMK.TOTL,732,713,,2120,,1399,
Trinidad and Tobago,TTO,"Trademark applications, direct resident",IP.TMK.RESD,55,73,,366,,408,
Trinidad and Tobago,TTO,"Trademark applications, direct nonresident",IP.TMK.NRES,677,640,,1754,,991,
Trinidad and Tobago,TTO,"Patent applications, residents",IP.PAT.RESD,4,7,,,,3,
Trinidad and Tobago,TTO,"Patent applications, nonresidents",IP.PAT.NRES,113,123,,154,,133,
Trinidad and Tobago,TTO,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,207.5,185.2,
Trinidad and Tobago,TTO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.108,0.0478,,
Trinidad and Tobago,TTO,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,1720186.862,1800683.641
Trinidad and Tobago,TTO,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,5541666.669,6541176.471,,,50465400.6,45995873.33
Tunisia,TUN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,2.120813848,3.427068727,4.894227503,6.072385323,
Tunisia,TUN,High-technology exports (current US$),TX.VAL.TECH.CD,,,51271541,154371221,611161593,673331070,
Tunisia,TUN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,46.90205,,
Tunisia,TUN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,1384.2214,,
Tunisia,TUN,"Trademark applications, total",IP.TMK.TOTL,320,801,1433,3384,,5928,
Tunisia,TUN,"Trademark applications, direct resident",IP.TMK.RESD,35,115,315,890,,2622,
Tunisia,TUN,"Trademark applications, direct nonresident",IP.TMK.NRES,285,686,1118,2494,,3306,
Tunisia,TUN,"Patent applications, residents",IP.PAT.RESD,3,27,27,47,113,235,
Tunisia,TUN,"Patent applications, nonresidents",IP.PAT.NRES,209,214,134,210,508,348,
Tunisia,TUN,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,3552.9,5265.6,
Tunisia,TUN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.69026,,
Tunisia,TUN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,1138519.924,14591262.27,24800894.23,22765009.85,
Tunisia,TUN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,1138519.924,2918252.453,15159983.23,17504383.85,
Turkey,TUR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,1.213969632,4.825745722,1.934398896,2.02950793,
Turkey,TUR,High-technology exports (current US$),TX.VAL.TECH.CD,,,106787555,1077574539,1712937113,2182767291,
Turkey,TUR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,37.33387,143.15769,,
Turkey,TUR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,365.00542,889.78833,,
Turkey,TUR,"Trademark applications, total",IP.TMK.TOTL,1983,4129,11343,29477,84609,108313,
Turkey,TUR,"Trademark applications, direct resident",IP.TMK.RESD,897,2143,8143,21188,73142,94574,
Turkey,TUR,"Trademark applications, direct nonresident",IP.TMK.NRES,1086,1986,3200,8289,11467,13739,
Turkey,TUR,"Patent applications, residents",IP.PAT.RESD,89,134,138,277,3180,6230,
Turkey,TUR,"Patent applications, nonresidents",IP.PAT.NRES,547,527,1090,3156,177,618,
Turkey,TUR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,25584,33902.2,
Turkey,TUR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.47811,0.84251,,
Turkey,TUR,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,9000000
Turkey,TUR,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,173000000,816000000,764000000,767000000
Tuvalu,TUV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
Tuvalu,TUV,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
Tuvalu,TUV,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Tuvalu,TUV,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Tuvalu,TUV,"Trademark applications, total",IP.TMK.TOTL,,,54,,,,
Tuvalu,TUV,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Tuvalu,TUV,"Trademark applications, direct nonresident",IP.TMK.NRES,,,54,,,,
Tuvalu,TUV,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Tuvalu,TUV,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Tuvalu,TUV,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,1,0.4,
Tuvalu,TUV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Tuvalu,TUV,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,22838.8601,,
Tuvalu,TUV,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Tanzania,TZA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,1.167575548,3.478349147,2.015402107,
Tanzania,TZA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,1242797,24738032,15624539,
Tanzania,TZA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,10.34426,,
Tanzania,TZA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,35.04166,,
Tanzania,TZA,"Trademark applications, total",IP.TMK.TOTL,,386,,641,,,
Tanzania,TZA,"Trademark applications, direct resident",IP.TMK.RESD,,62,,21,,,
Tanzania,TZA,"Trademark applications, direct nonresident",IP.TMK.NRES,,324,,620,,,
Tanzania,TZA,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Tanzania,TZA,"Patent applications, nonresidents",IP.PAT.NRES,,88,,,1,,
Tanzania,TZA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,368.7,539.2,
